PC1,PC2,cluster_kmeans
-0.9508864937858391,0.5913990982407673,1
0.7676014808455761,1.4030018557777677,1
1.3360323096768125,-0.7399746557140934,3
1.4008751366191625,0.5778632931861598,3
-0.1789152206377741,0.3169947676679962,1
0.8138387346480264,1.3913347249722108,1
-0.6751157440739393,0.7800341242564358,1
-0.1945562879314624,1.3871021302887978,1
0.6424872891376272,1.7606753896756369,1
0.9819366638028669,0.973525717453338,1
-1.1658086865981505,0.16777578798500062,2
-0.04343742879252187,0.5402029443171547,1
0.47392037413210114,1.022516988988942,1
-0.8200782773503833,0.6066185486146322,1
0.8749993900737387,-0.4563482813848309,3
0.2972275827772353,0.7893963806944937,1
1.5293774395419177,-0.10694726094337699,3
0.892044354737291,-0.24830426805299746,3
0.5909786455804531,0.45078436538841804,1
1.0108218602408154,-0.8343506045217998,3
-0.2776248920031859,0.11178609833505851,3
1.8292591989631772,0.1788054001664538,3
0.10967540297385528,0.8103898859294584,1
1.4290546264805222,-2.2637356201374286,0
1.8477956525550607,0.12943252628393645,3
-1.074957395971893,-0.8216718841507941,2
1.3369615117027172,0.30002184429423545,3
0.9528824824999167,0.028205669341578157,3
0.6991443464057855,0.22008542071289725,1
0.7698533743186956,0.009577519161629976,3
0.5147152729628512,-1.038554128783746,3
1.503418489799381,1.2292054426815993,1
1.8533039388843398,-1.2759817328082,3
1.3633320146405863,1.060467491420305,1
-0.1484660200960408,1.1893826262278666,1
0.010107394809504426,1.1509323063420982,1
0.4420309191766065,-0.609305234740952,3
0.5359858789628117,-0.48881479680264595,3
1.1135843610588787,1.9594967831468255,1
0.17402983191002042,-0.2610330540286237,3
1.4438945367879275,0.547318815619749,3
0.8363356066789012,1.7856397739153242,1
-0.13225072260402412,1.8820648463111453,1
0.9624241890780229,-0.9593174937089173,3
0.30578681037665795,0.3505793704165147,3
1.6261623027881669,-0.18828144909237263,3
0.8194703802332153,0.24417293158199804,3
0.19227957079562466,1.8700700482787547,1
1.2355579193465758,0.556207451248181,3
0.8278152395524377,-0.17965421726511968,3
0.052948377646662784,-0.05518618300789342,3
0.22424811396054362,0.4215561895720515,3
1.0397065620114543,0.7086915308487844,1
0.563908785961905,-0.21901244053284757,3
0.666392405946664,-0.45015944972552996,3
0.838879913282393,0.7229376169721435,1
0.6153324372790522,-1.5536497783764402,3
1.7395096420259473,0.6636703269775994,3
0.3825182458721952,0.7099908751485865,1
0.4166345628411563,0.4233826430970107,1
-0.9730509364004284,0.7220215082932493,1
0.857971681361013,0.7446595298242678,1
0.8502662667216361,0.4417914977844965,3
1.2984485009161464,1.179017597151204,1
1.9688935491382764,-0.42268458167941375,3
-0.47330085721707843,-0.0888638226837521,1
1.3946448050856035,0.8694521683829941,1
0.23138121636859524,0.8505005572940436,1
0.335518273081144,-0.15478875472897488,3
0.8152432324574366,1.2897112530356982,1
0.9761579091151377,0.19871143260368793,3
0.3895987168596153,0.10012003649109345,3
-0.08284742933850583,0.7162998771917023,1
1.5209695212626175,-0.6077811957787835,3
0.2599788500982991,0.4262625354884814,1
-0.1272470302542727,1.7533148479919354,1
1.8337630298479555,0.7457594755776243,3
0.9904282388243038,-0.13626033607249413,3
0.7177527982567541,-0.5163821568488974,3
0.24894797636161506,1.2967769919864405,1
1.2081478697931298,0.4532233422385195,3
-0.9543277881457619,0.930187883798851,1
1.1037414807540504,0.26030729368552374,3
1.4164219951454016,0.6315891622194592,3
0.03316431221671844,0.9390050802898477,1
0.9683949205961504,0.5523758476038931,3
0.746355292423459,-0.04232329884936343,3
0.838573741325053,0.5579381252765335,1
1.4765284532365395,0.4999742420555692,1
1.5945121822004658,-0.4743674770838308,3
0.1435700543446461,0.23811159176748836,1
0.6881727400354211,0.1778965351741561,3
0.8762746491422834,-1.542331436900327,3
0.3886276059386805,1.1626678798006664,1
1.3680678770212313,1.091545719090501,1
0.9359550484005132,0.96930087509729,1
-0.20986474760822804,0.3990551166479256,1
0.31248252741625177,1.1169600990466177,1
0.9179805966998161,0.3580716787256568,3
-1.0849076841001322,1.056191072865869,1
1.4344043053980537,0.534012795530348,3
-0.5202256452319934,0.11782548813230007,3
0.9188732161271443,-0.11297189188926421,3
-0.24810936548130572,0.7603151791887797,1
-1.1516988347234776,-0.00271900833930629,2
-0.19857192890973752,0.701790702210943,1
0.322266160216684,0.6816416780966943,1
1.0179362402922374,0.6505013602399373,1
0.38431913571003323,1.0806503654235302,1
2.057370984675315,0.9377105279614681,3
-0.38138496998518867,0.3632771039748352,1
-0.3051764180024199,1.2150334464278567,1
0.35035566812741914,1.566032949818765,1
0.9262404071772591,0.5572420585260844,3
1.8266748616864446,0.14267329881739668,3
0.7788305423930674,0.4185842376423143,3
1.9547709981010821,1.1297476769228094,1
1.5287964483004017,-0.9855100360126813,3
-1.386410019091866,-0.4650274866211865,2
1.4852775316089877,0.41634441191672383,3
0.24290706358189704,-1.5053337886538525,3
-0.23824314757336149,0.4514100389807546,1
0.7639842993544902,1.124338700830415,1
1.5966194771343036,1.090994202452298,1
-0.5221163359747366,1.038228309833187,1
0.7358255321771444,0.8883661339475646,1
1.2027705843664425,0.6627191583061134,3
1.4500729364185674,0.7579654408995163,1
-0.16606663077442033,1.181914843239832,1
1.4167098323348788,-0.2084529828900736,3
0.254427027786979,0.08995587089789997,3
0.049090752268624666,0.9011830368488822,1
-0.0004894517151959804,-0.5143119005946899,3
-0.9159814612014089,0.34533277491305,1
-0.03725853353408015,-1.2402037625024256,3
1.2275589105725895,1.228151948102673,1
1.063952961769893,-0.09668430735674134,3
0.27021277725098947,0.16510377693444367,3
1.0409174929679654,0.21119403806106865,3
0.7618812025255012,0.9977583391663339,1
0.27752013015760174,0.31083193537874937,3
-0.821509943200306,0.5296688604677475,1
-0.26381408954031255,0.5021077321728167,1
0.4930610397540167,0.47582810501999656,1
0.9905910629659347,-0.22857043976378352,3
1.4217619705685585,-0.8802073884955871,3
1.2094717596040818,0.3782103907669317,3
1.2643488605138176,0.23558095775183685,3
0.6517450295585437,1.300265040099344,1
1.3571466304986863,1.0326114893624452,1
0.3415907017348183,1.1330445382018868,1
0.643725503409328,0.9570901849949723,1
0.5974301927219238,0.4246679100593869,1
0.5972252214997226,1.3779529225585563,1
0.6530100853549985,0.7358380789863918,1
0.667404456918262,0.8331527385762258,1
0.6067243616918229,1.1135590928997559,1
1.3083922631105989,-0.4337589941431015,3
-0.39159796360176324,-0.9007155396972307,3
0.644287616114475,0.8123914052235237,1
-0.9117006661177325,-0.30063136032615106,2
0.3033500574152521,-0.004877932502594431,3
0.4633868461240252,-0.045920981451185464,3
1.5835626493285677,-2.482863988749737,0
0.45196220788821667,-1.8381856185220764,3
-2.2202361324058626,1.6793320382976318,2
2.1160292035018555,-0.19244014941167129,3
0.7781649596368785,-0.034903087403656836,3
1.626555300207585,0.6002169512355219,3
0.6768925981186035,-0.03531478535253601,3
1.442177348331155,-0.43567437212690074,3
0.7228582925960052,-2.4135157691189453,0
0.34124861750732766,0.1008385443441269,3
2.047261923007704,-1.3138933254747014,3
1.4188942221241128,-1.9286983778563778,0
0.371601984376809,-0.025670454400783336,3
0.7720066542785163,-1.2906380870171938,3
2.0992327756358264,0.5889317370919694,3
0.10217119793919445,-1.3736835736132267,3
0.5494622020080533,-0.36520149220069265,3
1.392078312244766,-0.8353899151151607,3
1.6572858366939671,-0.6371285233459801,3
0.42452474033004184,-1.3997690847210984,0
1.5647676502371997,-1.6127867659927768,0
1.2187805929939033,-0.5453282888849069,3
0.7664459453786338,1.156995369167694,1
1.511273330364528,1.1213274869741037,1
1.7585387833966313,-0.10517392156489823,3
1.4285581152368925,-1.5686693858800558,3
0.9232365189234528,-2.0171432632762443,0
1.5906218204302063,-0.9962714369598449,3
0.005089880706203769,-1.0676092527518006,3
0.8901260805396128,-0.44357364102494107,3
0.7907082018561482,0.9787325289947538,1
0.9853354889347165,-0.6851988219081676,3
0.7145351050970202,0.950052111602209,1
-0.10133165193393508,-1.0450136089882702,3
0.9145279993153094,-0.41334576402375534,0
1.0961932558252547,1.8040293733447437,1
0.5665576793759003,0.37584623882248946,1
1.1159842138291434,0.08575157171374957,3
1.9203585431441847,0.14425474244209732,3
1.0958644171001835,1.3196381703525069,1
1.355159417102057,1.0598059025482962,1
1.3923142546675724,0.10548028217734384,3
1.043941503788932,0.7361726961223948,1
0.49166062157111406,-0.054817752681585896,3
-1.0490791588825121,0.9231189157718793,1
-1.736469264210105,0.8195517006170419,2
0.892912891670961,-0.22711787825353758,3
0.7059260735060341,-0.6334779928449777,3
0.6459499926514324,1.3721310101861737,1
2.277789673426223,-0.5396350275587591,3
0.505116651007499,-0.7518813330290703,3
1.2248886692507335,0.6345291548948777,3
-0.9206963720911638,1.3105199514080557,1
-0.6575884087635844,0.6928395773980542,1
1.7505769764275387,-0.004148444989371083,3
0.9051876609492935,-0.06433316997817243,3
0.016280467994797283,0.7262060018700558,1
-1.1031909724027404,1.4892675528799024,1
0.21202341267234714,-0.12217890608856098,3
0.9562626866097906,-1.6130039283030233,3
0.2726276745244469,-0.6410268087501734,3
-2.395494970496048,-0.11188814700994071,2
1.0354429180234108,0.6526717329539041,1
-0.5453881672417183,1.4558030710533327,1
1.1969428535238777,-0.25469250947161864,3
1.2685207475780738,0.36983284291481267,1
2.2587237341017006,1.2202793645344627,1
1.7990646032964885,1.083130569748209,1
1.7386645426206337,-0.8578051143217158,3
1.892196273529267,0.7234811437212748,1
0.3199830336161788,-0.7822226090960316,3
0.7569325851838643,-0.07021576231259252,3
-0.21012922140929813,0.8246341382814438,1
0.2653152098746794,0.5452916575337512,1
-0.8092776033109552,-0.3533549116307359,1
0.734793894951521,-0.45695663287713195,3
1.0653002050083888,1.7156147778461754,1
-0.897720173098574,0.013831153269916432,1
-0.2473929168552225,-0.20275839512092925,1
-0.5795714002172121,-0.3916206191858414,1
0.6330913414149768,0.6217552655951647,1
-0.9770342372597448,0.6210449165348934,1
0.7441877353403278,0.09483263310736985,3
1.1903686903916901,-0.9290783327905294,3
0.7466213762494665,0.779177255730171,1
0.17184948268386388,1.0388433497951879,1
-0.03877699091703107,-0.5358731846435909,3
1.119358638370303,1.7149046964454018,1
0.33428720864887657,0.95165264789966,1
1.1519565931679545,1.0254439234066373,1
0.22114655643243997,0.4396230566334469,1
0.42089870177816485,1.0471496075338225,1
0.6092436459948483,-0.04319821357090581,3
-0.09359435072670719,1.1949154751332802,1
2.4744866051298122,0.022882649576447003,3
0.7042650865277024,0.08549092752109713,3
1.1129677930863584,0.7613294673859582,1
0.8008947554703486,0.15870036723365616,3
0.8481638626161272,1.022200724832359,1
2.2965386772159313,0.3089424879985419,3
1.4906764927209406,0.11955987473480252,3
1.409577954109372,1.6004495153989806,1
1.8248343291439675,0.25565630567291114,3
1.4487082986314297,1.4590861273403575,1
1.2994812578097914,0.36417392434007767,3
2.0781775385618775,0.2512860524295153,3
0.8237800776234692,1.9822703985327428,1
0.9024886022824459,1.5878940274779898,1
1.652862207490192,0.3595665764242031,3
1.1891879462210602,-0.15183792567171595,3
0.3265700153297419,2.1797529068619403,1
1.1294563083770646,1.2417777270284749,1
0.9424853924170888,0.7927978386796478,1
0.9870594871778521,1.3715612392311112,1
1.3957088924698564,0.8268619727196227,1
1.682456863511633,0.5345714734329875,3
-0.4772896149707723,0.9198279729314357,1
1.4784900228173579,0.2422487084467014,3
2.0707807487723286,0.23205284088058195,3
1.0179704572589128,0.4485335679704,1
-0.6073092967962659,0.6646186164930752,1
1.8859616717410164,0.39191786213862506,3
0.6007226526850724,0.8340662753365073,1
1.0314603570569545,2.001931774574225,1
1.060123349128766,0.5537722204014552,1
1.6904806562629084,0.14864905605052048,3
1.9850889892663577,0.15882350375464693,3
1.974402995766112,0.5540368496897019,3
0.6569624843668237,0.169426625577482,3
1.84184427727076,0.22882787153641562,3
1.4112630527680619,1.4343988575956648,1
1.7964193699661082,1.5775143009061194,1
1.1279753809328263,1.3998900211776484,1
-0.2679571844538649,0.36328133407099034,1
1.6298568373831894,-0.3667349682071336,3
1.4323897760210453,1.2182619302710294,1
1.2962989908532867,0.5162767239969588,3
-0.24127989611716757,1.0462755097047551,1
1.4058428011952764,1.6506868484855761,1
1.5946643730782584,1.417405525626665,1
0.8021414230858589,1.417469098581033,1
1.3449517356695289,0.14474484245730113,3
0.5107455350204699,0.26540747262682374,1
1.0094138925337544,0.8299261917548881,1
1.7036646767520838,1.224925814013705,1
1.8860312362240121,1.4255019091397434,1
0.876459425738869,1.1850176678024795,1
0.22419644624548216,1.4779943879283017,1
1.6295506040819574,0.9158438663544632,1
1.7867792568127567,1.48626684849558,1
0.4960399481916549,1.9277129911589437,1
1.1517536752447226,1.332742743256737,1
0.09782645919667013,1.7649031267347894,1
2.1603783674704395,0.2494546131528185,3
0.6767528356335457,0.5175068545396689,1
1.0274250732330819,0.4744734058957622,1
1.3371990326080283,0.4548801967841428,3
0.269433018742818,-0.7138580696998943,3
0.7411365443689897,-0.18501903699418665,3
1.1883555092482774,0.7817039106577693,1
0.6175163959968939,-2.830497118631831,0
1.630311045928731,-0.31186819449175285,3
-0.5443720067063992,-1.098925109021043,3
-0.1130029055675583,1.4519649188804502,1
0.5934540920027365,0.5777618807880148,1
0.908570818502905,-0.8542006196472883,3
1.1703356867367114,-0.47819116598738176,3
0.012520319167014177,0.22694917786921612,1
1.1796218678897032,0.3025702049022785,3
1.3187428791866447,-0.13824991510929396,3
1.3598955867025189,0.6649129730014144,3
0.1745946173291555,-1.2136403671384897,0
0.941672962417815,-0.23893982147601528,3
1.5202971037346478,-1.1997872828796416,3
1.3702248890512108,0.5125194828821983,3
-0.045568556613141034,-1.150919001991298,3
0.2590074516305571,-0.6556933012220966,3
0.629905435146504,1.085094328049006,1
0.9884496635993363,-0.17961089453200055,3
1.4343220858471701,1.1764493551189827,1
0.6782716930808609,0.686106060985259,1
-0.8583276779777236,0.2718106455228617,2
-0.3985406384507136,0.6270908918929277,1
0.4158410173613147,0.2271896269989693,1
-0.06423983100181524,-0.16986778448291787,3
-0.05771961422435907,1.3581031092445823,1
0.5624023260498433,0.9283504164948286,1
1.2337505921052143,-1.7713519691231578,0
0.8106944029450819,-0.7976731534843073,3
0.43746445600958506,-1.1927062307225555,3
1.6828645035586478,-2.118981078251635,3
1.5118487231800293,-0.9020155426245824,3
1.889107477689703,0.14547623810384563,3
0.022078059637746117,-0.920128555592241,3
1.1111115957968365,0.2116639334017227,3
1.3426054232302678,-0.8746419003446717,3
0.750355474768565,0.01740788073924878,3
1.5270788942715252,-1.0956582089901288,3
-0.8027662253530194,1.37340767195894,1
-1.0853588815399873,0.2308644064860375,2
0.28281461121701024,-0.3918946744458498,3
-0.6047104469314074,0.4262835705008179,1
-0.3136223783171352,0.8566439358966053,1
-0.5580727303161775,0.7064915182141858,1
0.8719883917372886,1.851996482916721,1
-0.17625146677545095,1.1825973498247477,1
1.011154453883675,1.3666123610631156,1
0.9778819947262424,0.41536648073841,1
1.2882127994613588,1.2573406106560316,1
0.9167712761760474,0.21823943855543343,0
0.8066105687641383,0.7967907522265313,1
0.9136595410256735,-0.28423179861639,3
0.4432409670009926,0.487559601942282,1
-0.23745180014714418,0.5288979978037575,1
1.4980028860037113,0.9469665458190691,1
-0.0559360822360415,0.8613641340719862,1
-0.6010318580127605,-0.20738317930767758,1
0.9564626996504662,1.8678426111436472,1
-0.1831393684758936,-0.5080621800031502,0
1.3406574645719982,0.9649799301870461,1
-1.6887787372639773,0.6093508944232219,2
0.930075955593796,0.7011226894044246,1
-0.32740565697266094,1.9777918692503338,1
-0.912480320644631,-0.9990933683183595,2
0.2764955301841069,0.46625826077964905,1
-2.3637764035337723,1.5996231473869984,2
0.8789811743047439,1.3330096059839618,1
1.376891351990235,1.4620496848521662,1
0.4205153687236805,-1.7730573848000857,3
1.591526245761235,1.0053245122569725,1
1.8211880946635077,0.036515939889082034,3
0.7229800012321861,1.055178021769905,1
0.9658697700083401,-0.6504354840771709,3
1.0981641543357215,0.7797416748113418,1
2.0066317049743314,0.540381729172293,3
-1.9079208811159736,0.7626039101318178,2
-0.7158305816494265,0.39544119116898,1
0.8750670368807134,-0.2741802326700472,0
-0.7615812971522071,1.9287745009553918,1
0.1369157855249645,-0.01470074794632974,3
-0.8007356540786665,0.23469470197723202,1
-1.646019796633024,0.9465411647834636,2
0.34069674565380825,-0.34909597738854226,3
-0.7673380275127364,0.2413312034618635,1
-0.06652616097064061,-0.9837427950549918,3
-0.27740005062420836,-0.11508292426668003,1
-0.6727420650984148,0.8126212207553576,1
-0.46478929218830156,0.8597980806352699,1
0.10318633010333816,1.7777553497324035,1
-0.2058490622210955,-0.07578641399810154,3
-0.03000248576832958,-0.06011920104089595,1
0.4873612377908918,1.1136002530796667,1
-0.0606466531719092,1.2373991636358688,1
-0.3687380907012719,0.49918926744869585,1
-0.2822657737196432,-1.688079660854528,0
0.14366002601809053,0.4315102464079428,1
0.8012854191032586,-0.5482629249718232,3
-0.3530494495879787,-0.5251176217536891,3
0.837359278008755,2.4193457038186534,1
0.5680144853644156,0.9576936441376698,1
0.8744897482344237,1.0912492716654765,1
0.0979265018008326,0.8611658248852598,1
0.15646582931619968,1.4057488754029235,1
1.141222260563415,-1.0698741198820685,3
0.5971184453606718,0.7447303903513077,1
1.1543044508417408,1.4702494614705213,1
1.469243783705939,-1.1246477454610322,3
1.3607641311931735,1.2818547091648775,1
-0.21980240812177318,0.8844961349848145,1
0.1710311162927172,1.5366061152737478,1
-1.891087305345946,-0.7293978004200348,2
0.6312807366633993,0.6096275620002476,1
0.7660281242883489,0.7087565275675652,1
-1.3965970377715007,0.6854192897656501,2
-1.1268688959284825,0.36437754500754393,1
0.8589137669966597,-0.02535343313414472,3
0.2972406290095095,-0.21944910085795474,3
1.3780895623119551,0.2777473214323694,3
-0.0063854940202265065,0.6766416315910654,1
-0.8109972445891112,0.90746581204629,1
0.07097618897961333,0.7921472284271449,1
0.41883763234835863,1.0837526032318687,1
0.7982821244842392,0.9901836996524565,1
0.10913401119671169,1.4902619380513134,1
1.1188943460086893,-1.3092872050875173,3
0.8167865904659913,1.4094669236081196,1
1.0245864594349814,0.06397905266145802,3
0.664517029860191,0.5486068205271964,1
-2.0717099636925034,0.3886275849700389,2
0.3172613153623788,0.7970366832127782,1
0.8737226866088741,0.6492685728375568,1
1.255065708442724,0.7536618223243639,1
0.5473052263694558,-1.1855200003162178,0
-0.06883794767844963,0.7680928259470962,1
0.2712356413128523,0.470398915879604,1
0.8055126787971053,-0.11294583638324017,3
0.05308159113577058,0.037928626685661125,1
1.082596005457135,-0.20121257391224184,3
-0.817275546293279,-0.059331892067659826,2
0.7132544560319685,0.9412829623408266,1
1.1178592888615264,-0.39824221367204143,3
0.285202176102906,1.9954135268819222,1
0.8460139002183454,0.6673206243956344,1
-0.3881687828032728,0.0715795075216657,1
0.48189582147130755,2.849645811464649,1
1.2183601836544908,0.0077385505304511555,3
0.48299339853900297,1.4396479832523625,1
0.9929285763985984,1.175618033699449,1
0.3808850889363028,1.271741300320486,1
1.5684632257222768,0.006765963006102091,3
0.4012207150664481,0.6453859980093701,1
0.01233426081613569,1.1175960496612478,1
1.185976906017774,0.5195197042834625,1
0.4571491344489539,1.5406542108893801,1
-1.534450337881665,1.0436777678104134,2
0.601808105629878,0.6282261758913871,1
-0.46250005547284206,0.4341270700466738,1
-0.37127700064532837,1.1176859526559746,1
0.1479689736526438,-0.022059788567341247,3
2.0360097128125565,0.9343460806603897,3
-1.1092847171089328,1.2914773397358639,1
-0.41879235486780314,0.47546019621996827,1
0.8924282393158899,0.6029410453438702,3
-0.06589462648014746,-0.10440566839450631,3
0.001308805717880415,1.7085965545949544,1
0.7159567565151882,0.42065382033477416,1
0.469029816459841,0.8116977495047355,1
1.3591194580382258,-1.1134442862615073,3
-0.16495138148313415,0.40967583852548506,1
0.6090006516341175,0.0594110627003271,3
0.051941932206450506,0.03337684053544782,1
0.489794852540643,0.9914664973539268,1
0.13715828831353033,-1.0612140568258803,3
-0.03567136188303202,-1.5986627961438915,3
0.5250464707193411,0.9686893985404702,1
-1.5300703738278958,0.753701614595609,2
0.4200846993013437,0.8735675537555869,1
1.5742951876962286,1.2399939980734467,1
-0.3469798384566524,1.3107747460435222,1
1.013315784453704,1.6344406295880811,1
-1.1403849638177752,-0.30399377169614117,2
1.3644079711796688,0.1697864304676517,3
-1.5668764054608728,0.45243938671824585,2
0.2819212140424762,0.13499658927081729,3
1.2224521926128509,1.1826890688049831,1
-0.01816981307607762,2.5860167742942686,1
0.7120738459594784,0.2906552201739586,3
